order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,previous_on_time_rate,on_time_delivery,carrier_name_DHL,carrier_name_Delhivery,carrier_name_EcomExpress,carrier_name_FedEx,holiday_period_Yes,delayed_reason_code_Operational,delayed_reason_code_Traffic,delayed_reason_code_Weather,delayed_reason_code_nan,cost_to_distance_ratio
6207,6830,0.9600000000000002,0.25,2024-09-30,2024-10-04,2024-10-03,Road,0.9838926174496644,0.787878787878788,0.3979851386110317,0.32413191293000415,Cloudy,East,0.1466666666666665,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16338178290450142
6208,4307,0.2400000000000002,0.625,2024-07-06,2024-07-13,2024-07-16,Road,0.787248322147651,0.41414141414141414,0.09027068958477932,0.04540132374719515,Storm,North,0.5499999999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02540291865689853
6209,4992,0.040000000000000036,0.0,2024-03-06,2024-03-08,2024-03-07,Road,0.04496644295302014,0.07070707070707072,0.5004960600988038,0.040641262515219816,Cloudy,Central,0.16666666666666652,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03889240921495024
6210,5643,0.040000000000000036,0.25,2024-08-25,2024-08-29,2024-08-29,Air,0.2953020134228188,0.7272727272727274,0.954981014983873,0.6984343841388122,Storm,East,0.6199999999999997,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5392058198791866
6211,1354,0.3600000000000001,1.0,2024-03-13,2024-03-23,2024-03-28,Road,0.7046979865771812,0.5555555555555557,0.15678357081615152,0.09716465125468207,Storm,West,0.9266666666666663,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05699816156278594
6212,7377,0.72,0.5,2024-10-19,2024-10-25,2024-10-28,Sea,0.7825503355704697,0.11111111111111112,0.12703017188584492,0.017118198306268397,Cloudy,West,0.48333333333333295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009603206128140028
6213,5336,1.0,0.375,2024-02-26,2024-03-02,2024-03-06,Road,0.4704697986577181,0.9595959595959597,0.6935287633201322,0.6723081057378608,Clear,East,0.22666666666666657,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45720633388836723
6214,4778,0.8399999999999999,0.5,2024-06-30,2024-07-06,2024-07-10,Air,0.6993288590604027,0.5757575757575758,0.0454252235332544,0.03727402062057612,Rainy,South,0.43999999999999995,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021934553998680262
6215,2276,0.040000000000000036,0.125,2024-04-27,2024-04-30,2024-05-01,Sea,0.6174496644295302,0.15151515151515152,0.27373739435757155,0.04593950401170625,Clear,Central,0.5899999999999999,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.028402431940847434
6216,2000,0.11999999999999988,0.625,2024-09-03,2024-09-10,2024-09-15,Air,0.861744966442953,0.0,0.20750418486914626,0.001983075101944301,Cloudy,South,0.7033333333333331,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0010651701160407385
6217,6481,0.56,0.125,2024-02-16,2024-02-19,2024-02-20,Road,0.7825503355704697,0.19191919191919193,0.733348303596946,0.14767668461088254,Cloudy,West,0.5699999999999998,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08284573044812311
6218,4644,1.0,0.25,2024-11-13,2024-11-17,2024-11-18,Sea,0.5013422818791946,0.15151515151515152,0.03756379373698608,0.008864311656325573,Cloudy,West,0.18999999999999995,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.005904257652179305
6219,5983,0.20000000000000018,0.625,2024-08-19,2024-08-26,2024-08-25,Air,0.19395973154362417,0.35353535353535354,0.02788755971093782,0.016844681756504217,Clear,South,0.8866666666666663,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014108249475655584
6220,7732,0.7600000000000002,0.75,2024-04-18,2024-04-26,2024-04-30,Sea,0.836241610738255,0.9797979797979799,0.013597762626056425,0.03255281572329194,Storm,West,0.026666666666666394,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.017727958855155334
6221,5717,0.6000000000000001,0.125,2024-09-09,2024-09-12,2024-09-14,Air,0.35033557046979863,0.8484848484848486,0.08758012493365451,0.08990001884532232,Rainy,East,0.7999999999999998,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06657605769360352
6222,9918,0.11999999999999988,0.375,2024-10-27,2024-11-01,2024-11-01,Road,0.8402684563758389,0.8181818181818183,0.7217021189727677,0.5968926068392477,Clear,East,0.8199999999999998,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.32435083303810325
6223,4155,0.040000000000000036,0.125,2024-04-08,2024-04-11,2024-04-10,Road,0.1436241610738255,0.9191919191919193,0.24511901359572122,0.23952713122539318,Rainy,Central,0.21999999999999975,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2094456722569459
6224,3373,0.6000000000000001,0.875,2024-03-15,2024-03-24,2024-03-29,Road,0.8335570469798658,0.5656565656565657,0.07320458906626383,0.052162626419034845,Clear,North,0.5766666666666662,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.028448870191933356
6225,1640,0.2400000000000002,0.125,2024-07-25,2024-07-28,2024-07-28,Air,0.8355704697986577,0.19191919191919193,0.23026987302494586,0.04895836081067052,Rainy,West,0.6599999999999997,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.026672013750602956
6226,8215,0.72,0.75,2024-05-13,2024-05-21,2024-05-26,Road,0.0919463087248322,0.6060606060606062,0.9859000530763892,0.602086416928992,Cloudy,East,0.44666666666666677,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5513882982324512
6227,5781,1.0,0.375,2024-02-02,2024-02-07,2024-02-10,Sea,0.3268456375838926,0.6262626262626264,0.3631792757114277,0.2369192702964612,Cloudy,Central,0.6400000000000001,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17855827655120243
6228,3664,0.8399999999999999,0.625,2024-02-13,2024-02-20,2024-02-24,Sea,0.07046979865771812,0.35353535353535354,0.8268729841179112,0.29905535643686926,Clear,East,0.5066666666666664,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2793683267027807
6229,1540,0.11999999999999988,0.625,2024-07-08,2024-07-15,2024-07-16,Air,0.7999999999999999,1.0,0.7829951414689912,0.7881107987983138,Cloudy,West,0.16333333333333355,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.43783933266572994
6230,3085,0.2400000000000002,0.875,2024-08-29,2024-09-07,2024-09-07,Air,0.5912751677852349,0.7474747474747476,0.8432450087780182,0.6353548301398334,Clear,North,0.5633333333333335,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3992740180971538
6231,9500,0.7600000000000002,0.25,2024-10-24,2024-10-28,2024-11-01,Air,0.6442953020134228,0.010101010101010102,0.08112113665128813,0.0017403431843555424,Cloudy,East,0.5299999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0010584127937509217
6232,3035,0.9600000000000002,0.25,2024-01-22,2024-01-26,2024-01-26,Sea,0.910738255033557,0.050505050505050504,0.11804188951945453,0.007902877750219823,Cloudy,East,0.94,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004136033666254843
6233,8790,0.28000000000000025,1.0,2024-11-07,2024-11-17,2024-11-20,Sea,0.07583892617449664,0.8787878787878789,0.5952108765769811,0.5313730552830105,Storm,Central,0.7699999999999996,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4939150669817128
6234,6705,0.040000000000000036,0.25,2024-10-07,2024-10-11,2024-10-16,Sea,0.6174496644295302,0.19191919191919193,0.17795696729677865,0.03869307799834356,Rainy,East,0.4099999999999997,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.023922276438809918
6235,6783,0.3600000000000001,0.375,2024-07-02,2024-07-07,2024-07-07,Road,0.22348993288590605,0.9696969696969698,0.8788939697056302,0.8557275509178718,Storm,West,0.24333333333333318,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6994152774918425
6236,7452,0.40000000000000013,0.875,2024-01-21,2024-01-30,2024-02-03,Sea,0.3315436241610738,0.7373737373737375,0.2545441554729923,0.19945647598801694,Storm,Central,0.12333333333333307,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14979342198696835
6237,2359,0.7600000000000002,0.375,2024-06-14,2024-06-19,2024-06-19,Road,0.9731543624161073,0.11111111111111112,0.5508778018209284,0.06702078807897266,Rainy,South,0.04999999999999982,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.033966317767914714
6238,6682,0.6800000000000002,0.5,2024-10-06,2024-10-12,2024-10-16,Air,0.41946308724832215,0.36363636363636365,0.6673988486506348,0.24947677641998922,Storm,North,0.7466666666666666,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.17575432475923589
6239,7398,0.8800000000000001,0.375,2024-05-22,2024-05-27,2024-06-01,Air,0.4818791946308725,0.8989898989898991,0.5330849630506675,0.4885965570603572,Rainy,South,0.1433333333333331,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.32971416214670846
6240,3905,0.2400000000000002,0.875,2024-10-20,2024-10-29,2024-11-01,Sea,0.9550335570469798,0.18181818181818182,0.2988057812436206,0.05927399662578799,Cloudy,South,0.8799999999999999,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.03031865944813735
6241,7070,0.08000000000000007,0.25,2024-04-03,2024-04-07,2024-04-06,Road,0.8959731543624161,0.04040404040404041,0.8348344424937737,0.041707147857106185,Rainy,East,0.7733333333333334,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.021997752321093175
6242,1914,0.44000000000000017,0.125,2024-06-16,2024-06-19,2024-06-21,Sea,0.6241610738255033,0.7979797979797981,0.15637324949985706,0.13859351565086092,Rainy,Central,0.7733333333333334,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0853323712065218
6243,8911,0.2400000000000002,0.25,2024-04-28,2024-05-02,2024-05-01,Road,0.7651006711409396,0.5353535353535355,0.026199322255338258,0.024499660097202124,Storm,South,0.8399999999999999,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013880035568376869
6244,4539,0.8399999999999999,0.0,2024-01-23,2024-01-25,2024-01-27,Sea,0.6093959731543624,0.787878787878788,0.012050381741722124,0.024992895199317876,Cloudy,South,0.09333333333333327,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01552936357255364
6245,1873,0.11999999999999988,0.625,2024-08-04,2024-08-11,2024-08-10,Air,0.12818791946308725,0.6161616161616162,0.8758114563344628,0.5449930418118797,Clear,Central,0.583333333333333,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.48306938268869765
6246,6602,0.9199999999999999,0.0,2024-10-06,2024-10-08,2024-10-10,Sea,0.1597315436241611,0.6363636363636365,0.5176907687910831,0.33770651365763105,Rainy,West,0.9566666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2911936952256194
6247,5632,0.4800000000000002,0.75,2024-03-04,2024-03-12,2024-03-15,Air,0.11208053691275166,0.6363636363636365,0.45676111542073244,0.299446884081479,Clear,North,0.9533333333333331,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2692672645029594
6248,5290,0.2400000000000002,1.0,2024-07-13,2024-07-23,2024-07-27,Sea,0.49530201342281877,0.37373737373737376,0.15516065814722574,0.0652463755001276,Cloudy,Central,0.7033333333333331,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.043634245733927345
6249,6469,0.9199999999999999,1.0,2024-01-04,2024-01-14,2024-01-17,Road,0.39932885906040266,0.8484848484848486,0.9759278161107254,0.8307563271382115,Storm,South,0.9499999999999997,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5936819795855803
6250,4964,0.8,0.125,2024-08-07,2024-08-10,2024-08-13,Sea,0.9959731543624161,0.1717171717171717,0.6246009063814151,0.11367819291765588,Rainy,West,0.7066666666666666,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0569537684758935
6251,1418,0.20000000000000018,0.625,2024-08-24,2024-08-31,2024-09-05,Road,0.04832214765100671,0.98989898989899,0.05612215735107989,0.07419284627238264,Cloudy,East,0.46666666666666634,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07077294554791942
6252,1886,0.040000000000000036,0.625,2024-07-06,2024-07-13,2024-07-14,Sea,0.17114093959731544,0.23232323232323232,0.14279794226921974,0.03820348818123492,Cloudy,South,0.21666666666666634,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.03262074348999429
6253,9419,0.44000000000000017,0.75,2024-10-31,2024-11-08,2024-11-12,Road,0.4275167785234899,0.2828282828282828,0.5495121054995304,0.1619384215623495,Rainy,West,0.46666666666666634,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1134406432195114
6254,7406,0.9600000000000002,0.5,2024-11-09,2024-11-15,2024-11-18,Sea,0.4979865771812081,0.33333333333333337,0.6779467602988609,0.23274698122832443,Rainy,East,0.7666666666666666,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.155373208794894
6255,8131,0.4800000000000002,0.5,2024-04-26,2024-05-02,2024-05-02,Air,0.9946308724832215,1.0,0.44419017678520395,0.4556948555154234,Cloudy,Central,0.033333333333333215,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22846074519447537
6256,7203,0.6800000000000002,0.125,2024-07-22,2024-07-25,2024-07-27,Road,0.9308724832214764,0.22222222222222224,0.6631404891193402,0.15402302566306683,Storm,South,0.1866666666666661,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07976861600207492
6257,7968,0.44000000000000017,0.625,2024-03-08,2024-03-15,2024-03-15,Road,0.8335570469798658,0.0202020202020202,0.773606744784224,0.023120420447973883,Rainy,East,0.3466666666666667,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.012609599731874484
6258,8750,0.6000000000000001,0.5,2024-06-26,2024-07-02,2024-07-06,Road,0.27986577181208055,0.6363636363636365,0.9462642387620952,0.6068211614563026,Storm,Central,0.6333333333333333,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.474128752265281
6259,8226,0.8,0.625,2024-03-04,2024-03-11,2024-03-13,Road,0.889261744966443,0.20202020202020202,0.5438860082472543,0.11603643193975491,Rainy,West,0.6166666666666667,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06141892845123794
6260,3753,0.15999999999999992,0.25,2024-10-26,2024-10-30,2024-11-03,Road,0.35436241610738256,0.9191919191919193,0.1611174621320377,0.16370303994136778,Rainy,South,0.6400000000000001,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12087092641855203
6261,8984,0.8399999999999999,0.625,2024-04-12,2024-04-19,2024-04-24,Road,0.802013422818792,0.5757575757575758,0.7346547993304209,0.42948882148316275,Storm,East,0.5566666666666666,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.23833830316942736
6262,1865,0.7600000000000002,1.0,2024-05-23,2024-06-02,2024-06-03,Road,0.3302013422818792,0.04040404040404041,0.6183256440615686,0.03108584888543108,Storm,South,0.1766666666666663,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02336928094817977
6263,3683,0.52,0.375,2024-07-13,2024-07-18,2024-07-18,Air,0.4926174496644295,0.7070707070707072,0.7507920630384192,0.5370519286271622,Cloudy,Central,0.8966666666666665,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3598054737654999
6264,3570,0.2400000000000002,0.25,2024-04-10,2024-04-14,2024-04-18,Air,0.21208053691275167,0.7575757575757577,0.09948556730494428,0.08923179003382685,Storm,East,0.6633333333333336,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07361869720398782
6265,1025,0.6800000000000002,0.75,2024-05-24,2024-06-01,2024-06-04,Sea,0.7268456375838925,0.7474747474747476,0.6280304576817867,0.4769877263454101,Storm,North,0.18000000000000016,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2762190875455348
6266,4323,0.56,0.25,2024-03-28,2024-04-01,2024-03-31,Air,0.07718120805369126,0.27272727272727276,0.015259461887069777,0.009575743103866849,Rainy,North,0.2766666666666664,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.008889630669633398
6267,3652,0.040000000000000036,0.875,2024-04-07,2024-04-16,2024-04-18,Road,0.3879194630872483,0.8484848484848486,0.6633670844731148,0.5700897074596692,Clear,West,0.30666666666666664,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.41075128825672497
6268,6279,0.8800000000000001,0.5,2024-07-31,2024-08-06,2024-08-06,Air,0.938255033557047,0.7575757575757577,0.8502755889437797,0.6490720977087001,Clear,North,0.1599999999999997,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.33487445484278505
6269,3668,0.6000000000000001,0.5,2024-04-28,2024-05-04,2024-05-04,Road,0.4926174496644295,0.2828282828282828,0.6533581023149472,0.1914858600295881,Storm,South,0.8133333333333335,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1282886382392474
6270,4406,0.6800000000000002,1.0,2024-11-18,2024-11-28,2024-11-30,Sea,0.851006711409396,0.21212121212121213,0.14032376597395171,0.034464627506251115,Clear,West,0.46999999999999975,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01861939629598048
6271,1807,0.44000000000000017,0.25,2024-09-26,2024-09-30,2024-10-01,Air,0.4087248322147651,0.7373737373737375,0.8247295145551791,0.6134369531634355,Storm,North,0.3633333333333333,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4354554836653259
6272,2173,0.44000000000000017,0.125,2024-03-19,2024-03-22,2024-03-27,Road,0.7060402684563758,0.9393939393939396,0.0124729514555179,0.03017637030519588,Rainy,West,0.7033333333333331,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017687958990850457
6273,8678,0.28000000000000025,0.0,2024-05-11,2024-05-13,2024-05-13,Air,0.8369127516778523,0.22222222222222224,0.20286612501531046,0.05015623751627584,Rainy,West,0.8766666666666665,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0273046378879251
6274,8477,0.040000000000000036,0.625,2024-06-26,2024-07-03,2024-07-04,Road,0.17986577181208055,0.10101010101010102,0.9999101784183234,0.1098766613812037,Storm,North,0.32333333333333325,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09312640811034897
6275,1624,0.8399999999999999,1.0,2024-10-18,2024-10-28,2024-10-27,Road,0.4818791946308725,0.6363636363636365,0.7039664393908464,0.45467481664266485,Rainy,South,0.8999999999999999,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3068231326075954
6276,4634,0.40000000000000013,0.875,2024-05-10,2024-05-19,2024-05-24,Sea,0.0912751677852349,0.5454545454545455,0.47082635855142285,0.26489142488562767,Storm,North,0.3599999999999999,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.24273568455079045
6277,6148,1.0,0.375,2024-07-27,2024-08-01,2024-08-05,Air,0.08053691275167785,0.29292929292929293,0.5299146694974074,0.16176290709796878,Cloudy,North,0.1333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1497060444571264
6278,9264,0.7600000000000002,0.0,2024-08-07,2024-08-09,2024-08-08,Sea,0.012080536912751676,0.32323232323232326,0.4842199812191239,0.16316972673321234,Cloudy,East,0.08666666666666645,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1612220774751236
6279,8269,0.040000000000000036,0.25,2024-10-16,2024-10-20,2024-10-21,Road,0.6684563758389261,0.8484848484848486,0.11831747846323439,0.11553408362512137,Clear,West,0.19666666666666677,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06924609195552327
6280,3294,0.11999999999999988,0.375,2024-06-30,2024-07-05,2024-07-05,Road,0.6805369127516778,0.6969696969696971,0.040213530396439795,0.041459088215276274,Storm,East,0.46666666666666634,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.024670144345352096
6281,8664,0.56,0.375,2024-03-17,2024-03-22,2024-03-22,Road,0.3187919463087248,0.8888888888888891,0.6778385661209324,0.6095661612118481,Rainy,West,0.6266666666666665,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.46221556244562534
6282,3316,0.8,0.75,2024-08-10,2024-08-18,2024-08-21,Sea,0.18523489932885906,0.0,0.6170946801126852,0.006001741444781473,Storm,Central,0.13666666666666627,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.005063756938122534
6283,7223,0.11999999999999988,0.75,2024-10-28,2024-11-05,2024-11-06,Sea,0.6315436241610738,0.21212121212121213,0.784993671661291,0.17361749411531827,Cloudy,North,0.14000000000000012,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.10641302601062289
6284,7147,0.20000000000000018,0.125,2024-05-05,2024-05-08,2024-05-13,Air,0.27248322147651005,0.8787878787878789,0.003995018985016127,0.020914101682901906,Clear,West,0.7966666666666669,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01643566007780793
6285,2436,0.40000000000000013,0.0,2024-03-10,2024-03-12,2024-03-17,Road,0.38120805369127514,0.47474747474747475,0.3219511697219614,0.16103308899308394,Cloudy,Central,0.9933333333333332,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11658858240995873
6286,7474,0.8399999999999999,0.75,2024-01-25,2024-02-02,2024-02-02,Air,0.6637583892617449,0.25252525252525254,0.37379863634507815,0.1003358889785589,Storm,Central,0.7033333333333331,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.060306766671259684
6287,2747,0.08000000000000007,0.875,2024-09-29,2024-10-08,2024-10-10,Road,0.7449664429530201,0.10101010101010102,0.6669864859347568,0.07394564787920824,Clear,Central,0.1299999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04237654436154626
6288,6924,0.4800000000000002,1.0,2024-11-23,2024-12-03,2024-12-03,Road,0.6416107382550336,0.6464646464646465,0.619368799248765,0.40783156235573453,Rainy,East,0.6466666666666665,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24843378082994458
6289,2548,0.7600000000000002,0.25,2024-10-05,2024-10-09,2024-10-08,Road,0.508724832214765,0.08080808080808081,0.13524068101090106,0.0135001127334432,Cloudy,Central,0.34333333333333327,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008948028457664755
6290,9160,0.11999999999999988,0.375,2024-11-09,2024-11-14,2024-11-19,Air,0.7302013422818792,0.0,0.4634364920589556,0.00449413568780289,Storm,Central,0.25333333333333297,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0025974639933383655
6291,1937,0.72,0.375,2024-08-21,2024-08-26,2024-08-25,Sea,0.14161073825503356,0.9595959595959597,0.053643898256644756,0.06960261125785387,Rainy,West,0.6533333333333329,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06096877764503367
6292,7316,0.20000000000000018,0.625,2024-10-28,2024-11-04,2024-11-05,Sea,0.2530201342281879,0.8787878787878789,0.5473686359367982,0.49006580720860715,Clear,East,0.12333333333333307,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.391107687595514
6293,1028,0.6800000000000002,0.75,2024-02-10,2024-02-18,2024-02-23,Road,0.3926174496644295,0.060606060606060615,0.0499510064099947,0.004585908742212635,Rainy,North,0.25333333333333297,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0032930139883840127
6294,9129,0.6399999999999999,0.5,2024-08-20,2024-08-26,2024-08-26,Air,0.8704697986577181,0.16161616161616163,0.12303107010166171,0.023689665751199403,Cloudy,Central,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.012665088614742415
6295,7601,0.08000000000000007,0.75,2024-09-02,2024-09-10,2024-09-09,Road,0.5107382550335571,0.6565656565656567,0.6565365614665414,0.4381779391397235,Storm,East,0.5566666666666666,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2900422609143439
6296,8645,0.9199999999999999,1.0,2024-02-04,2024-02-14,2024-02-16,Road,0.6818791946308724,0.27272727272727276,0.13517535622422733,0.04251902493272796,Clear,North,0.5599999999999996,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.025280665263274008
6297,9325,0.20000000000000018,0.25,2024-01-28,2024-02-01,2024-02-03,Sea,0.1610738255033557,0.08080808080808081,0.790670803903156,0.07137644299458241,Cloudy,East,0.9599999999999995,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06147450870631665
6298,8587,0.2400000000000002,1.0,2024-05-05,2024-05-15,2024-05-19,Road,0.09395973154362415,0.98989898989899,0.6204405340301311,0.6223328105553995,Cloudy,Central,0.4199999999999995,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5688809127162854
6299,1139,0.9600000000000002,0.75,2024-08-27,2024-09-04,2024-09-04,Air,0.174496644295302,0.5050505050505052,0.9326991385293757,0.47672123998815963,Clear,Central,0.6433333333333331,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4058940843327759
6300,8419,0.6399999999999999,0.0,2024-06-06,2024-06-08,2024-06-13,Sea,0.43422818791946305,0.5050505050505052,0.2085697954517617,0.11437946964267735,Rainy,West,0.023333333333333428,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07974984078970017
6301,5569,0.3600000000000001,0.125,2024-02-29,2024-03-03,2024-03-06,Air,0.44563758389261743,0.36363636363636365,0.8523986445106765,0.31663590506788547,Cloudy,West,0.8733333333333331,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.21902855085940082
6302,5948,0.6000000000000001,0.375,2024-08-13,2024-08-18,2024-08-20,Road,0.7302013422818792,0.29292929292929293,0.8269954680929245,0.24920648454542363,Clear,North,0.2666666666666666,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.144033228073189
6303,6490,0.08000000000000007,0.25,2024-06-30,2024-07-04,2024-07-03,Sea,0.3221476510067114,0.686868686868687,0.6366696607193892,0.44465701263005125,Clear,Central,0.8599999999999999,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.336314187217653
