order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipment_mode,shipping_distance_km,order_quantity,unit_price,total_order_value,weather_condition,region,holiday_period,previous_on_time_rate,carrier_name,delayed_reason_code,on_time_delivery,product_id
3941.0,1203.0,3.9,10.0,2024-09-08,2024-09-18,2024-09-19,Sea,614.0,16.0,2221.37,35541.92,Rainy,North,Yes,87.9,FedEx,Operational,0.0,P0035
3942.0,2825.0,3.1,4.0,2024-10-25,2024-10-29,2024-10-30,Sea,1105.0,49.0,351.01,17199.49,Clear,South,Yes,73.4,Delhivery,Operational,0.0,P0056
3943.0,6398.0,4.9,8.0,2024-08-12,2024-08-20,2024-08-23,Air,171.0,42.0,1922.74,80755.08,Rainy,Central,Yes,93.4,EcomExpress,Operational,0.0,P0030
3944.0,4093.0,4.9,8.0,2024-03-23,2024-03-31,2024-04-04,Sea,830.0,10.0,2338.68,23386.8,Clear,West,Yes,89.4,Delhivery,Operational,0.0,P0057
3945.0,2301.0,3.4,8.0,2024-03-11,2024-03-19,2024-03-19,Air,1114.0,5.0,894.51,4472.55,Storm,West,Yes,92.9,BlueDart,Traffic,1.0,P0094
3946.0,3248.0,2.7,2.0,2024-10-19,2024-10-21,2024-10-22,Road,665.0,65.0,2542.77,165280.05,Cloudy,East,Yes,95.9,FedEx,Customs,0.0,P0047
3947.0,4271.0,4.5,5.0,2024-03-30,2024-04-04,2024-04-03,Sea,1427.0,13.0,4765.86,61956.18,Cloudy,Central,No,78.2,Delhivery,Operational,1.0,P0035
3948.0,2570.0,4.5,8.0,2024-10-09,2024-10-17,2024-10-17,Sea,1471.0,46.0,2934.7,134996.2,Storm,East,Yes,78.2,EcomExpress,Weather,1.0,P0019
3949.0,2365.0,3.1,4.0,2024-10-31,2024-11-04,2024-11-05,Sea,87.0,99.0,916.01,90684.99,Cloudy,Central,No,70.3,DHL,Customs,0.0,P0008
3950.0,9220.0,3.2,7.0,2024-05-27,2024-06-03,2024-06-08,Air,41.0,24.0,2620.98,62903.52,Cloudy,South,No,83.3,Delhivery,Customs,0.0,P0026
3951.0,7635.0,3.9,10.0,2024-01-11,2024-01-21,2024-01-24,Air,698.0,65.0,4376.31,284460.15,Storm,East,Yes,86.3,Delhivery,Traffic,0.0,P0071
3952.0,9814.0,3.0,4.0,2024-04-20,2024-04-24,2024-04-26,Road,769.0,59.0,1013.85,59817.15,Storm,West,Yes,73.2,EcomExpress,Customs,0.0,P0030
3953.0,5749.0,2.6,9.0,2024-01-24,2024-02-02,2024-02-02,Sea,873.0,75.0,3587.74,269080.5,Clear,South,No,80.7,EcomExpress,Operational,1.0,P0007
3954.0,5981.0,3.4,4.0,2024-06-19,2024-06-23,2024-06-28,Air,504.0,33.0,4686.78,154663.74,Storm,West,Yes,89.0,FedEx,Traffic,0.0,P0067
3955.0,8389.0,4.6,9.0,2024-04-05,2024-04-14,2024-04-15,Sea,1453.0,71.0,4197.27,298006.17,Clear,North,Yes,96.3,FedEx,Operational,0.0,P0065
3956.0,9313.0,3.8,9.0,2024-07-16,2024-07-25,2024-07-29,Road,72.0,69.0,1909.67,131767.23,Cloudy,South,Yes,95.5,BlueDart,Weather,0.0,P0036
3957.0,3233.0,3.8,7.0,2024-02-08,2024-02-15,2024-02-20,Air,1019.0,51.0,4125.71,210411.21,Rainy,North,No,93.5,BlueDart,Traffic,0.0,P0025
3958.0,6728.0,3.6,6.0,2024-06-13,2024-06-19,2024-06-24,Road,1058.0,69.0,3287.61,226845.09,Rainy,South,Yes,87.2,EcomExpress,Traffic,0.0,P0037
3959.0,6660.0,4.5,9.0,2024-11-01,2024-11-10,2024-11-11,Air,366.0,36.0,1270.84,45750.24,Cloudy,North,Yes,89.4,FedEx,Operational,0.0,P0001
3960.0,8423.0,2.5,10.0,2024-04-12,2024-04-22,2024-04-21,Air,1287.0,27.0,3899.62,105289.74,Cloudy,Central,Yes,88.1,Delhivery,Weather,1.0,P0015
3961.0,4413.0,2.8,5.0,2024-08-30,2024-09-04,2024-09-05,Air,332.0,75.0,2168.15,162611.25,Cloudy,East,Yes,78.9,BlueDart,Operational,0.0,P0037
3962.0,4001.0,3.6,5.0,2024-03-15,2024-03-20,2024-03-21,Sea,398.0,62.0,1634.57,101343.34,Clear,Central,Yes,90.3,Delhivery,Operational,0.0,P0013
3963.0,5774.0,6.3500000000000005,3.0,2024-11-08,2024-11-11,2024-11-12,Road,1034.0,34.0,2647.77,90024.18,Rainy,North,No,76.9,FedEx,Operational,0.0,P0008
3964.0,3460.0,4.3,10.0,2024-07-05,2024-07-15,2024-07-20,Air,1059.0,94.0,1777.86,167118.84,Rainy,East,Yes,88.2,Delhivery,Operational,0.0,P0005
3965.0,7497.0,2.9,4.0,2024-08-09,2024-08-13,2024-08-17,Road,1087.0,85.0,3681.63,312938.55,Clear,North,No,75.7,EcomExpress,Traffic,0.0,P0060
3966.0,4680.0,4.4,9.0,2024-07-03,2024-07-12,2024-07-13,Road,1083.0,44.0,3885.86,170977.84,Rainy,Central,Yes,74.5,BlueDart,Operational,0.0,P0073
3967.0,6810.0,3.2,2.0,2024-11-10,2024-11-12,2024-11-13,Sea,534.0,16.0,4029.34,64469.44,Storm,East,Yes,71.3,BlueDart,Customs,0.0,P0001
3968.0,8570.0,4.6,6.0,2024-06-24,2024-06-30,2024-07-03,Air,766.0,80.0,2745.05,219604.0,Storm,Central,No,97.3,DHL,Operational,0.0,P0036
3969.0,9664.0,4.2,6.0,2024-05-27,2024-06-02,2024-06-06,Sea,1219.0,30.0,3439.79,103193.7,Clear,North,No,76.8,Delhivery,Weather,0.0,P0035
3970.0,6246.0,3.5,5.0,2024-11-03,2024-11-08,2024-11-13,Road,652.0,28.0,311.2,8713.6,Cloudy,North,Yes,78.1,Delhivery,Traffic,0.0,P0066
3971.0,2240.0,3.6,2.0,2024-05-14,2024-05-16,2024-05-16,Air,1125.0,73.0,3765.94,274913.62,Cloudy,East,Yes,87.6,BlueDart,Traffic,1.0,P0063
3972.0,2302.0,3.5,4.0,2024-07-19,2024-07-23,2024-07-25,Air,1174.0,62.0,1661.44,103009.28,Storm,South,No,75.2,FedEx,Weather,0.0,P0023
3973.0,1653.0,4.8,2.0,2024-08-01,2024-08-03,2024-08-08,Sea,580.0,99.0,481.59,47677.41,Storm,West,Yes,97.4,BlueDart,Customs,0.0,P0009
3974.0,8576.0,3.4,4.0,2024-09-03,2024-09-07,2024-09-07,Sea,1151.0,96.0,3901.93,374585.28,Storm,Central,Yes,83.5,DHL,Operational,1.0,P0034
3975.0,5755.0,4.5,5.0,2024-11-21,2024-11-26,2024-12-01,INVALID,330.0,99.0,4208.57,416648.43,Cloudy,North,INVALID,74.8,FedEx,Traffic,0.0,P0046
3976.0,9100.0,3.1,7.0,2024-03-10,2024-03-17,2024-03-20,Road,1367.0,73.0,2810.44,205162.12,Rainy,West,Yes,72.5,DHL,Operational,0.0,P0078
3977.0,7719.0,3.9,3.0,2024-06-24,2024-06-27,2024-06-27,Air,469.0,45.0,3769.92,169646.4,Cloudy,East,Yes,100.0,EcomExpress,Operational,1.0,P0004
3978.0,1570.0,3.6,7.0,2024-09-19,2024-09-26,2024-09-27,Air,1259.0,60.0,693.11,41586.6,Cloudy,Central,No,82.4,BlueDart,Operational,0.0,P0030
3979.0,9135.0,4.1,2.0,2024-03-28,2024-03-30,2024-04-02,Road,1198.0,45.0,2952.14,132846.3,Clear,East,No,87.2,FedEx,Customs,0.0,P0095
3980.0,3745.0,4.9,5.0,2024-11-07,2024-11-12,2024-11-15,Air,1281.0,93.0,2955.11,274825.23,Cloudy,East,No,99.2,EcomExpress,Operational,0.0,P0075
3981.0,5629.0,4.9,7.0,2024-10-17,2024-10-24,2024-10-25,Air,554.0,96.0,1431.56,137429.76,Storm,South,Yes,90.9,DHL,Operational,0.0,P0099
3982.0,4117.0,3.0,8.0,2024-03-20,2024-03-28,2024-03-28,Road,398.0,6.0,4062.57,24375.42,Rainy,Central,No,96.3,DHL,Customs,1.0,P0072
3983.0,9948.0,3.5,5.0,2024-07-30,2024-08-04,2024-08-08,Sea,231.0,87.0,4557.29,396484.23,Cloudy,North,Yes,84.6,FedEx,Operational,0.0,P0003
3984.0,9257.0,4.2,3.0,2024-02-13,2024-02-16,2024-02-19,Air,603.0,12.0,878.84,10546.08,Storm,Central,No,72.2,DHL,Operational,0.0,P0014
3985.0,4047.0,4.6,9.0,2024-06-08,2024-06-17,2024-06-21,Air,1250.0,44.0,458.35,20167.4,Clear,North,No,96.7,BlueDart,Weather,0.0,P0060
3986.0,5482.0,3.2,6.0,2024-11-14,2024-11-18,2024-11-22,Air,1228.0,3.0,1128.93,99717.945,Clear,Central,Yes,89.8,FedEx,Operational,0.0,P0077
3987.0,9950.0,4.2,3.0,2024-01-04,2024-01-07,2024-01-10,Sea,1176.0,88.0,3853.84,339137.92,Cloudy,North,Yes,77.1,EcomExpress,Operational,0.0,P0045
3988.0,8130.0,3.5,7.0,2024-05-11,2024-05-18,2024-05-22,Air,1101.0,66.0,3210.24,211875.84,Cloudy,East,No,94.0,BlueDart,Operational,0.0,P0096
3989.0,9018.0,4.6,9.0,2024-06-25,2024-07-04,2024-07-05,Air,247.0,14.0,2190.24,30663.36,Cloudy,South,Yes,86.6,DHL,Weather,0.0,P0034
3990.0,8794.0,4.6,6.0,2024-02-17,2024-02-23,2024-02-25,Sea,1116.0,29.0,644.83,18700.07,Rainy,East,Yes,84.7,BlueDart,Customs,0.0,P0045
3991.0,9743.0,5.0,4.0,2024-07-07,2024-07-11,2024-07-10,Sea,1211.0,38.0,129.37,4916.06,Clear,West,No,73.4,BlueDart,Traffic,1.0,P0061
3992.0,5117.0,3.8,5.0,2024-06-26,2024-07-01,2024-07-04,Road,592.0,96.0,2787.4,267590.4,Storm,South,Yes,84.6,FedEx,Weather,0.0,P0083
3993.0,3159.0,4.5,9.0,2024-02-06,2024-02-15,2024-02-17,Road,685.0,46.0,3639.97,167438.62,Rainy,South,No,92.1,EcomExpress,Traffic,0.0,P0016
3994.0,8824.0,3.6,6.0,2024-11-17,2024-11-23,2024-11-26,Road,1162.0,73.0,674.8,49260.4,Storm,West,Yes,96.9,Delhivery,Customs,0.0,P0066
3995.0,4417.0,4.6,8.0,2024-05-15,2024-05-23,2024-05-23,Sea,1401.0,69.0,778.09,53688.21,Storm,South,No,80.1,FedEx,Operational,1.0,P0040
3996.0,9993.0,4.6,5.0,2024-11-22,2024-11-27,2024-12-02,Air,400.0,84.0,979.75,82299.0,Rainy,North,Yes,73.5,FedEx,Traffic,0.0,P0017
3997.0,2351.0,3.4,10.0,2024-03-08,2024-03-18,2024-03-18,Air,1155.0,45.0,2282.45,102710.25,Clear,West,Yes,89.7,BlueDart,Operational,1.0,P0034
3998.0,3236.0,3.4,2.0,2024-10-25,2024-10-27,2024-10-28,Air,1008.0,19.0,3743.78,71131.82,Rainy,West,No,83.4,BlueDart,Weather,0.0,P0016
3999.0,7890.0,3.0,8.0,2024-11-19,2024-11-27,2024-11-26,Sea,666.0,54.0,2304.74,124455.96,Storm,North,No,82.6,Delhivery,Weather,1.0,P0060
4000.0,9493.0,3.6,2.0,2024-07-05,2024-07-07,2024-07-11,Road,14.0,99.0,2137.84,211646.16,Clear,North,No,88.3,EcomExpress,Operational,0.0,P0066
4001.0,8047.0,2.7,8.0,2024-01-24,2024-02-01,2024-02-04,Air,1462.0,3.0,2533.67,7601.01,Rainy,North,Yes,86.2,DHL,Weather,0.0,P0066
4002.0,6104.0,2.6,4.0,2024-04-02,2024-04-06,2024-04-09,Air,88.0,35.0,2549.09,89218.15,Rainy,South,No,91.5,FedEx,Operational,0.0,P0090
4003.0,4614.0,3.4,2.0,2024-02-14,2024-02-16,2024-02-15,Sea,1215.0,87.0,1690.23,147050.01,Clear,East,Yes,72.1,BlueDart,Customs,1.0,P0013
4004.0,4008.0,4.8,10.0,2024-10-24,2024-11-03,2024-11-06,Air,1213.0,76.0,2535.68,192711.68,Storm,South,Yes,82.3,DHL,Weather,0.0,P0056
4005.0,1630.0,2.8,4.0,2024-05-28,2024-06-01,2024-05-31,Sea,928.0,30.0,1240.4,37212.0,Clear,North,No,78.5,EcomExpress,Traffic,1.0,P0031
4006.0,1703.0,2.8,2.0,2024-07-31,2024-08-02,2024-08-01,Sea,1336.0,44.0,3701.56,162868.64,Rainy,West,Yes,78.4,EcomExpress,Customs,1.0,P0034
4007.0,6050.0,4.4,4.0,2024-11-06,2024-11-10,2024-11-11,Road,906.0,23.0,4181.21,96167.83,Rainy,South,No,89.5,FedEx,Operational,0.0,P0039
4008.0,3463.0,3.4,10.0,2024-02-21,2024-03-02,2024-03-02,Sea,942.0,38.0,484.8,18422.4,Cloudy,North,No,99.8,BlueDart,Weather,1.0,P0067
4009.0,1940.0,4.2,7.0,2024-04-22,2024-04-29,2024-05-02,Sea,1390.0,9.0,2559.5,23035.5,Rainy,South,Yes,98.2,BlueDart,Operational,0.0,P0008
4010.0,5648.0,3.1,4.0,2024-09-27,2024-10-01,2024-10-01,Road,928.0,65.0,3605.75,234373.75,Cloudy,Central,No,91.1,EcomExpress,Traffic,1.0,P0087
4011.0,2606.0,5.0,6.0,2024-03-18,2024-03-24,2024-03-29,Air,562.0,94.0,3692.99,347141.06,Cloudy,South,No,97.2,BlueDart,Customs,0.0,P0078
4012.0,5743.0,4.9,2.0,2024-02-18,2024-02-20,2024-02-25,Air,1305.0,23.0,3498.69,80469.87,Rainy,South,Yes,81.0,FedEx,Weather,0.0,P0055
4013.0,9239.0,3.7,7.0,2024-10-02,2024-10-09,2024-10-11,Road,966.0,16.0,2912.75,46604.0,Storm,South,No,85.2,Delhivery,Traffic,0.0,P0027
4014.0,2590.0,3.2,9.0,2024-08-30,2024-09-08,2024-09-13,Road,1480.0,61.0,4934.71,301017.31,Clear,West,Yes,78.0,FedEx,Traffic,0.0,P0093
4015.0,6492.0,3.3,4.0,2024-10-11,2024-10-15,2024-10-19,Road,940.0,51.0,3283.32,167449.32,Cloudy,South,No,83.5,DHL,Operational,0.0,P0053
4016.0,7661.0,4.7,5.0,2024-07-05,2024-07-10,2024-07-09,Road,203.0,13.0,2644.3,34375.9,Rainy,East,Yes,83.6,BlueDart,Operational,1.0,P0039
4017.0,7773.0,4.3,8.0,2024-02-08,2024-02-16,2024-02-20,Sea,608.0,48.0,3049.01,146352.48,Cloudy,West,Yes,92.0,FedEx,Weather,0.0,P0065
4018.0,1406.0,3.7,8.0,2024-10-03,2024-10-11,2024-10-10,Air,919.0,7.0,3793.11,26551.77,Rainy,West,No,95.7,Delhivery,Operational,1.0,P0017
4019.0,4951.0,3.1,5.0,2024-04-27,2024-05-02,2024-05-05,Air,287.0,78.0,2060.62,160728.36,Rainy,West,No,88.8,Delhivery,Weather,0.0,P0030
4020.0,5548.0,3.7,7.0,2024-09-10,2024-09-17,2024-09-22,Road,424.0,65.0,2602.72,169176.8,Rainy,West,Yes,90.2,Delhivery,Operational,0.0,P0053
4021.0,9811.0,3.3,7.0,2024-02-19,2024-02-26,2024-02-28,Sea,75.0,20.0,1626.18,32523.6,Cloudy,North,Yes,79.2,FedEx,Operational,0.0,P0013
4022.0,2273.0,2.7,7.0,2024-06-04,2024-06-11,2024-06-16,Air,372.0,13.0,3558.55,46261.15,Rainy,West,Yes,81.5,Delhivery,Operational,0.0,P0021
4023.0,5356.0,4.3,7.0,2024-07-07,2024-07-14,2024-07-18,Air,372.0,76.0,1367.28,103913.28,Rainy,North,No,73.7,EcomExpress,Traffic,0.0,P0019
4024.0,1189.0,6.3500000000000005,10.0,2024-03-21,2024-03-31,2024-04-04,Sea,740.0,21.0,956.26,20081.46,Rainy,North,Yes,86.9,EcomExpress,Weather,0.0,P0053
4025.0,1162.0,3.0,10.0,2024-03-11,2024-03-21,2024-03-23,Air,1340.0,70.0,3035.55,212488.5,Rainy,Central,Yes,98.4,EcomExpress,Traffic,0.0,P0019
4026.0,2097.0,3.0,2.0,2024-04-16,2024-04-18,2024-04-21,Road,894.0,39.0,3739.0,145821.0,Rainy,North,No,95.2,Delhivery,Operational,0.0,P0057
4027.0,5921.0,3.4,7.0,2024-11-04,2024-11-11,2024-11-10,Road,979.0,83.0,1532.16,127169.28,Cloudy,West,Yes,92.8,Delhivery,Operational,1.0,P0025
4028.0,4357.0,4.7,5.0,2024-07-31,2024-08-05,2024-08-06,Road,1468.0,23.0,437.49,10062.27,Storm,East,No,70.2,BlueDart,Weather,0.0,P0086
4029.0,3528.0,3.6,2.0,2024-07-17,2024-07-19,2024-07-24,Sea,894.0,12.0,1074.91,12898.92,Storm,South,Yes,90.4,BlueDart,Operational,0.0,P0031
4030.0,4732.0,3.7,8.0,2024-07-06,2024-07-14,2024-07-16,Sea,1106.0,38.0,3275.51,124469.38,Rainy,Central,No,76.3,DHL,Traffic,0.0,P0081
4031.0,4132.0,2.5,6.0,2024-03-17,2024-03-23,2024-03-22,Sea,659.0,48.0,819.34,39328.32,Storm,South,No,78.1,EcomExpress,Customs,1.0,P0055
4032.0,5317.0,4.8,9.0,2024-09-17,2024-09-26,2024-09-29,Sea,840.0,23.0,1459.69,33572.87,Clear,East,No,83.0,BlueDart,Customs,0.0,P0023
4033.0,6035.0,4.4,4.0,2024-04-18,2024-04-22,2024-04-22,Air,757.0,37.0,1951.65,72211.05,Clear,Central,Yes,93.0,BlueDart,Operational,1.0,P0032
4034.0,9388.0,4.5,4.0,2024-02-16,2024-02-20,2024-02-21,Road,305.0,30.0,1892.09,56762.7,Cloudy,East,No,99.0,EcomExpress,Operational,0.0,P0062
4035.0,9830.0,4.3,2.0,2024-08-11,2024-08-13,2024-08-15,Air,246.0,21.0,3349.23,70333.83,Rainy,Central,Yes,89.9,DHL,Operational,0.0,P0074
4036.0,6070.0,4.1,7.0,2024-06-17,2024-06-24,2024-06-29,Sea,1448.0,94.0,1787.97,168069.18,Clear,East,Yes,88.3,BlueDart,Traffic,0.0,P0010
4037.0,8530.0,3.9,7.0,2024-05-31,2024-06-07,2024-06-08,Sea,383.0,4.0,1021.79,4087.16,Storm,Central,Yes,95.3,BlueDart,Operational,0.0,P0100
4038.0,3154.0,4.0,3.0,2024-03-13,2024-03-16,2024-03-19,Road,230.0,97.0,4608.35,425003.27625,Storm,Central,Yes,70.8,Delhivery,Operational,0.0,P0072
4039.0,6109.0,2.6,3.0,2024-01-02,2024-01-05,2024-01-04,Air,401.0,51.0,1191.35,60758.85,Rainy,West,No,77.4,EcomExpress,Traffic,1.0,P0054
4040.0,5259.0,4.7,10.0,2024-09-01,2024-09-11,2024-09-11,Air,1010.0,99.0,1217.11,120493.89,Cloudy,Central,No,92.4,EcomExpress,Customs,1.0,P0052
4041.0,1885.0,4.2,5.0,2024-10-08,2024-10-13,2024-10-16,Sea,456.0,36.0,730.95,26314.2,Rainy,East,Yes,75.8,FedEx,Weather,0.0,P0020
4042.0,9627.0,3.3,6.0,2024-08-16,2024-08-22,2024-08-22,Air,492.0,13.0,2487.83,32341.79,Cloudy,North,Yes,85.3,Delhivery,Operational,1.0,P0032
4043.0,8866.0,3.0,2.0,2024-02-27,2024-02-29,2024-02-29,Air,118.0,73.0,4549.89,332141.97,Storm,Central,Yes,99.1,Delhivery,Operational,1.0,P0014
4044.0,6921.0,3.4,2.0,2024-01-22,2024-01-24,2024-01-23,Sea,297.0,43.0,773.47,33259.21,Cloudy,North,No,93.7,FedEx,Customs,1.0,P0050
4045.0,2032.0,3.4,9.0,2024-06-22,2024-07-01,2024-07-06,Air,470.0,67.0,2786.96,186726.32,Cloudy,North,No,74.6,DHL,Weather,0.0,P0028
4046.0,6311.0,3.4,5.0,2024-09-28,2024-10-03,2024-10-08,Sea,1259.0,20.0,3849.9,76998.0,Rainy,East,No,74.4,Delhivery,Operational,0.0,P0053
4047.0,9567.0,4.7,8.0,2024-07-02,2024-07-10,2024-07-11,Air,1105.0,18.0,664.22,11955.96,Cloudy,East,Yes,84.4,DHL,Operational,0.0,P0024
4048.0,4104.0,3.8,2.0,2024-11-23,2024-11-25,2024-11-30,Sea,519.0,21.0,1901.77,39937.17,Clear,North,Yes,79.8,Delhivery,Operational,0.0,P0079
4049.0,5467.0,4.0,4.0,2024-03-28,2024-04-01,2024-04-04,Sea,129.0,30.0,3691.59,110747.7,Storm,Central,No,75.0,DHL,Traffic,0.0,P0022
4050.0,3984.0,4.0,7.0,2024-05-13,2024-05-20,2024-05-19,Road,1359.0,38.0,4502.1,171079.8,Cloudy,Central,Yes,99.3,FedEx,Weather,1.0,P0030
4051.0,6218.0,4.5,3.0,2024-04-14,2024-04-17,2024-04-22,Sea,980.0,72.0,1800.32,129623.04,Storm,East,No,90.8,FedEx,Customs,0.0,P0063
4052.0,7258.0,4.9,2.0,2024-09-20,2024-09-22,2024-09-25,Sea,1007.0,5.0,1320.37,6601.85,Storm,West,No,76.3,DHL,Weather,0.0,P0004
4053.0,4907.0,3.4,5.0,2024-02-28,2024-03-04,2024-03-09,Air,281.0,16.0,4148.98,66383.68,Storm,South,Yes,71.7,FedEx,Traffic,0.0,P0077
4054.0,1864.0,3.0,8.0,2024-11-24,2024-12-02,2024-12-06,Road,426.0,91.0,4161.45,378691.95,Storm,Central,Yes,71.2,DHL,Weather,0.0,P0059
4055.0,3240.0,3.9,5.0,2024-05-24,2024-05-29,2024-06-02,Sea,373.0,6.0,1697.35,10184.1,Storm,South,No,84.7,BlueDart,Operational,0.0,P0087
4056.0,1578.0,4.5,8.0,2024-08-15,2024-08-23,2024-08-26,Road,358.0,13.0,3682.49,47872.37,Storm,East,No,84.9,BlueDart,Operational,0.0,P0008
4057.0,5676.0,3.1,2.0,2024-10-25,2024-10-27,2024-10-27,Air,1363.0,63.0,695.02,43786.26,Cloudy,Central,No,89.2,EcomExpress,Operational,1.0,P0082
4058.0,2885.0,2.9,5.0,2024-02-06,2024-02-11,2024-02-13,Sea,295.0,9.0,1281.8,11536.2,Storm,West,Yes,99.2,DHL,Operational,0.0,P0012
4059.0,9779.0,4.3,10.0,2024-09-12,2024-09-22,2024-09-27,Sea,218.0,13.0,116.37,1512.81,Clear,North,No,84.1,FedEx,Operational,0.0,P0031
4060.0,6047.0,4.0,5.0,2024-04-28,2024-05-03,2024-05-02,Road,1215.0,44.0,205.82,9056.08,Rainy,South,No,92.1,EcomExpress,Customs,1.0,P0078
4061.0,2736.0,4.9,9.0,2024-05-26,2024-06-04,2024-06-05,Sea,91.0,24.0,3534.46,84827.04,Clear,South,Yes,76.3,EcomExpress,Operational,0.0,P0034
4062.0,5714.0,4.7,3.0,2024-04-23,2024-04-26,2024-04-28,Air,401.0,47.0,622.01,29234.47,Rainy,East,Yes,91.8,EcomExpress,Traffic,0.0,P0082
4063.0,1091.0,4.1,7.0,2024-08-06,2024-08-13,2024-08-17,Sea,72.0,64.0,2113.25,135248.0,Rainy,West,No,95.6,DHL,Weather,0.0,P0098
4064.0,2511.0,5.0,9.0,2024-08-22,2024-08-31,2024-09-01,Road,1173.0,98.0,4192.07,410822.86,Cloudy,Central,No,82.2,BlueDart,Weather,0.0,P0075
4065.0,3046.0,3.0,9.0,2024-09-17,2024-09-26,2024-09-29,Road,13.0,45.0,738.43,33229.35,Storm,North,Yes,97.0,BlueDart,Weather,0.0,P0076
4066.0,5154.0,4.0,10.0,2024-11-10,2024-11-20,2024-11-21,Road,868.0,82.0,2843.57,233172.74,Cloudy,North,No,73.8,BlueDart,Weather,0.0,P0049
4067.0,2658.0,3.1,10.0,2024-08-20,2024-08-30,2024-09-02,Air,1488.0,18.0,4384.99,78929.82,Cloudy,East,Yes,79.2,EcomExpress,Weather,0.0,P0079
4068.0,8374.0,3.0,7.0,2024-09-02,2024-09-09,2024-09-11,Road,939.0,52.0,3362.48,174848.96,Clear,Central,No,81.1,EcomExpress,Operational,0.0,P0057
4069.0,5602.0,2.8,3.0,2024-05-29,2024-06-01,2024-06-03,Air,824.0,39.0,756.17,29490.63,Clear,East,No,71.9,FedEx,Operational,0.0,P0095
4070.0,1109.0,2.9,5.0,2024-07-03,2024-07-08,2024-07-07,Sea,211.0,25.0,697.62,17440.5,Rainy,West,Yes,92.5,BlueDart,Traffic,1.0,P0093
4071.0,9323.0,3.5,6.0,2024-05-06,2024-05-12,2024-05-16,Road,1476.0,59.0,146.96,8670.64,Rainy,South,No,94.6,FedEx,Operational,0.0,P0026
4072.0,8399.0,6.3500000000000005,7.0,2024-07-02,2024-07-09,2024-07-11,Road,1283.0,62.0,3496.08,216756.96,Clear,West,Yes,74.7,DHL,Operational,0.0,P0018
4073.0,6128.0,3.7,9.0,2024-06-01,2024-06-10,2024-06-11,Sea,655.0,9.0,468.2,4213.8,Storm,Central,No,89.6,Delhivery,Customs,0.0,P0096
4074.0,4110.0,2.9,8.0,2024-08-19,2024-08-27,2024-08-27,Sea,1261.0,39.0,325.05,12676.95,Rainy,West,No,96.4,BlueDart,Traffic,1.0,P0086
4075.0,8830.0,3.6,3.0,2024-05-22,2024-05-25,2024-05-28,Air,111.0,33.0,3928.42,129637.86,Cloudy,West,Yes,90.1,BlueDart,Weather,0.0,P0038
4076.0,1484.0,3.3,5.0,2024-01-18,2024-01-23,2024-01-25,Road,1015.0,59.0,4378.69,258342.71,Cloudy,North,Yes,90.5,Delhivery,Operational,0.0,P0081
4077.0,9367.0,4.6,10.0,2024-02-27,2024-03-08,2024-03-07,Air,1351.0,77.0,595.04,45818.08,Clear,North,Yes,85.7,EcomExpress,Operational,1.0,P0087
4078.0,8547.0,3.7,10.0,2024-05-23,2024-06-02,2024-06-04,Sea,1193.0,58.0,4547.56,263758.48,Cloudy,Central,No,75.1,Delhivery,Customs,0.0,P0088
4079.0,8222.0,3.7,7.0,2024-08-02,2024-08-09,2024-08-12,Air,534.0,54.0,2545.04,137432.16,Cloudy,South,No,97.9,DHL,Customs,0.0,P0050
4080.0,4160.0,3.1,7.0,2024-11-14,2024-11-21,2024-11-24,Road,606.0,86.0,4690.88,403415.68,Clear,North,Yes,71.2,Delhivery,Traffic,0.0,P0008
4081.0,3297.0,2.7,3.0,2024-02-14,2024-02-17,2024-02-17,Road,691.0,49.0,4955.75,242831.75,Storm,Central,Yes,83.0,EcomExpress,Operational,1.0,P0041
4082.0,3972.0,3.3,2.0,2024-01-27,2024-01-29,2024-01-30,Air,914.0,20.0,239.14,4782.8,Cloudy,West,No,95.7,DHL,Customs,0.0,P0006
4083.0,4823.0,3.6,4.0,2024-05-05,2024-05-09,2024-05-10,Road,132.0,54.0,4767.71,257456.34,Storm,West,Yes,98.4,BlueDart,Operational,0.0,P0069
4084.0,4144.0,3.8,4.0,2024-06-29,2024-07-03,2024-07-04,Sea,1009.0,22.0,3852.09,84745.98,Cloudy,Central,Yes,99.8,Delhivery,Traffic,0.0,P0044
4085.0,3106.0,2.7,7.0,2024-07-27,2024-08-03,2024-08-06,Sea,16.0,77.0,4140.72,318835.44,Clear,South,No,79.2,Delhivery,Operational,0.0,P0064
4086.0,9700.0,4.9,6.0,2024-08-24,2024-08-30,2024-09-03,Air,219.0,5.0,3527.26,17636.3,Storm,Central,Yes,96.4,EcomExpress,Customs,0.0,P0029
4087.0,1260.0,4.1,2.0,2024-09-17,2024-09-19,2024-09-23,Air,1079.0,38.0,1083.99,41191.62,Cloudy,South,No,76.9,BlueDart,Operational,0.0,P0028
4088.0,4206.0,3.2,6.0,2024-07-30,2024-08-05,2024-08-07,Road,746.0,40.0,4328.39,173135.6,Storm,East,No,81.9,FedEx,Weather,0.0,P0011
4089.0,5766.0,3.5,8.0,2024-10-16,2024-10-24,2024-10-29,Road,1237.0,83.0,4515.84,374814.72,Storm,Central,No,74.0,DHL,Traffic,0.0,P0065
