order_id,supplier_id,supplier_rating,supplier_lead_time,order_date,promised_delivery_date,actual_delivery_date,shipping_distance_km,order_quantity,unit_price,total_order_value,previous_on_time_rate,on_time_delivery,shipment_mode_Road,shipment_mode_Sea,weather_condition_Cloudy,weather_condition_Rainy,weather_condition_Storm,region_East,region_North,region_South,region_West,holiday_period_Yes,carrier_name_DHL,carrier_name_Delhivery,carrier_name_EcomExpress,carrier_name_FedEx,delayed_reason_code_Operational,delayed_reason_code_Traffic,delayed_reason_code_Weather,promised_duration_days,actual_duration_days,delay_days
5323,6806,0.08000000000000007,1.0,2024-03-15,2024-03-25,2024-03-27,0.4402684563758389,0.050505050505050504,0.6851876046217286,0.041289922956100206,0.33333333333333304,0,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,1.0,0.7857142857142857,0.5
5324,6299,0.4800000000000002,0.125,2024-04-03,2024-04-06,2024-04-07,0.4993288590604027,1.0,0.5798391377128158,0.5887858134480533,0.25333333333333297,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.125,0.21428571428571427,0.3333333333333333
5325,2771,0.6399999999999999,0.0,2024-11-13,2024-11-15,2024-11-19,0.6033557046979866,0.32323232323232326,0.3236312415792267,0.11117478342450451,0.8933333333333331,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.0,0.3571428571428571,0.8333333333333333
5326,2132,0.28000000000000025,1.0,2024-02-20,2024-03-01,2024-03-01,0.24295302013422818,0.12121212121212123,0.5461254235904136,0.07202087730833918,0.05333333333333279,1,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,1.0,0.6428571428571428,0.16666666666666666
5327,9213,0.6000000000000001,1.0,2024-08-14,2024-08-24,2024-08-26,0.6778523489932886,0.33333333333333337,0.9024619278977667,0.3076426464616931,0.8466666666666667,0,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,1.0,0.7857142857142857,0.5
5328,2384,0.52,1.0,2024-07-15,2024-07-25,2024-07-28,0.8087248322147651,0.32323232323232326,0.1124545788592659,0.04280063321404639,0.06666666666666643,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,1.0,0.8571428571428571,0.6666666666666666
5329,3096,0.040000000000000036,0.75,2024-01-26,2024-02-03,2024-02-04,0.938255033557047,0.7373737373737375,0.15884946719470866,0.12997778439136629,0.25333333333333297,0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0.75,0.5714285714285714,0.3333333333333333
5330,9028,0.52,0.125,2024-10-01,2024-10-04,2024-10-09,0.3879194630872483,0.5050505050505052,0.2551953619401462,0.13771009484971503,0.9166666666666665,0,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,0.125,0.5,0.9999999999999999
5331,2997,0.8800000000000001,0.75,2024-02-09,2024-02-17,2024-02-20,0.9704697986577181,0.6666666666666667,0.10893112317805086,0.08484394845334663,0.5333333333333332,0,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.75,0.7142857142857143,0.6666666666666666
5332,3748,0.08000000000000007,1.0,2024-09-20,2024-09-30,2024-09-30,0.5993288590604027,0.6565656565656567,0.4259829338994815,0.2888820069112601,0.7599999999999998,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,1.0,0.6428571428571428,0.16666666666666666
5333,5433,0.52,0.0,2024-11-20,2024-11-22,2024-11-23,0.5510067114093959,0.32323232323232326,0.5629873841505736,0.18867280160121747,0.8766666666666665,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.0,0.14285714285714285,0.3333333333333333
5334,7103,0.8399999999999999,0.0,2024-04-26,2024-04-28,2024-04-30,0.6167785234899329,0.4646464646464647,0.14781161964642958,0.07737075366608015,0.753333333333333,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.21428571428571427,0.5
5335,4058,0.2400000000000002,0.75,2024-03-21,2024-03-29,2024-03-29,0.9375838926174497,0.29292929292929293,0.9633793328706161,0.2893500855410191,0.6566666666666667,1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.75,0.5,0.16666666666666666
5336,1848,0.44000000000000017,1.0,2024-08-24,2024-09-03,2024-09-06,0.776510067114094,0.20202020202020202,0.9600702241456742,0.20178699482083112,0.3733333333333331,0,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,1.0,0.8571428571428571,0.6666666666666666
5337,2825,0.6000000000000001,0.375,2024-09-27,2024-10-02,2024-10-04,0.6953020134228187,0.6262626262626264,0.8408953578573469,0.5322050214842483,0.7366666666666664,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.375,0.4285714285714286,0.5
5338,5157,0.52,0.0,2024-09-16,2024-09-18,2024-09-19,0.5234899328859061,0.98989898989899,0.7509655820030212,0.7491158431316892,0.22666666666666657,0,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,0.0,0.14285714285714285,0.3333333333333333
5339,7459,0.7600000000000002,0.25,2024-01-09,2024-01-13,2024-01-16,0.06375838926174496,0.41414141414141414,0.5231984648675131,0.22380213280818798,0.8433333333333333,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.25,0.4285714285714286,0.6666666666666666
5340,2682,0.6399999999999999,0.125,2024-04-18,2024-04-21,2024-04-23,0.3322147651006711,0.4040404040404041,0.3924162005470951,0.16585788407749322,0.17333333333333334,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.125,0.2857142857142857,0.5
5341,9736,0.0,0.5,2024-01-20,2024-01-26,2024-01-30,0.24832214765100669,0.43434343434343436,0.3635140652431307,0.16553529638340256,0.8933333333333331,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5,0.6428571428571428,0.8333333333333333
5342,7876,0.6399999999999999,0.625,2024-05-17,2024-05-24,2024-05-27,0.621476510067114,0.10101010101010102,0.6842975544032989,0.0758139565905441,0.7733333333333334,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0.625,0.6428571428571428,0.6666666666666666
5343,8428,0.8800000000000001,0.25,2024-02-23,2024-02-27,2024-03-01,0.8355704697986577,0.9191919191919193,0.4589658269709713,0.4325561886133754,0.040000000000000036,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,0.25,0.4285714285714286,0.6666666666666666
5344,8635,0.8,0.0,2024-06-17,2024-06-19,2024-06-18,0.9644295302013423,0.29292929292929293,0.7519372882047931,0.227113653917723,0.4599999999999995,1,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0.0,0.0,0.0
5345,3890,1.0,0.75,2024-06-26,2024-07-04,2024-07-03,0.21543624161073827,0.8585858585858587,0.014112195321112155,0.028969700851688797,0.6999999999999997,1,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.75,0.4285714285714286,0.0
5346,9915,0.6800000000000002,0.0,2024-01-03,2024-01-05,2024-01-08,0.2449664429530201,0.7373737373737375,0.629110358061487,0.47140855755491423,0.3633333333333333,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0.0,0.2857142857142857,0.6666666666666666
5347,6955,0.9600000000000002,0.875,2024-05-27,2024-06-05,2024-06-04,0.47718120805369124,0.33333333333333337,0.8323623075980892,0.2842582232572428,0.94,1,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,0.875,0.5,0.0
5348,2618,0.28000000000000025,0.75,2024-07-10,2024-07-18,2024-07-20,0.9550335570469798,0.9191919191919193,0.9323888457926754,0.8598919886029163,0.3033333333333328,0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.75,0.6428571428571428,0.5
5349,4326,0.8399999999999999,0.625,2024-03-14,2024-03-21,2024-03-23,0.12953020134228188,0.23232323232323232,0.8659923243375659,0.2084971032702633,0.3933333333333331,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0.625,0.5714285714285714,0.5
5350,5908,0.56,0.875,2024-07-23,2024-08-01,2024-07-31,0.4832214765100671,0.48484848484848486,0.30210876576981177,0.15485381015103317,0.9933333333333332,1,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,0.875,0.5,0.0
5351,2881,0.6000000000000001,0.875,2024-09-23,2024-10-02,2024-10-05,0.6147651006711409,0.12121212121212123,0.10598538357898175,0.01588166555635692,0.8933333333333331,0,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,0.875,0.7857142857142857,0.6666666666666666
5352,2018,0.44000000000000017,0.25,2024-09-20,2024-09-24,2024-09-26,0.46778523489932883,0.6666666666666667,0.7763442616257706,0.5235782942826169,0.603333333333333,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.25,0.3571428571428571,0.5
5353,4433,0.6000000000000001,0.625,2024-01-25,2024-02-01,2024-02-02,0.761744966442953,0.6464646464646465,0.07017923488343608,0.057589975097696144,0.3799999999999999,0,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0.625,0.5,0.3333333333333333
5354,5388,0.52,0.75,2024-03-31,2024-04-08,2024-04-08,0.6543624161073825,0.12121212121212123,0.30215980075940063,0.04090342260015416,0.8899999999999997,1,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.75,0.5,0.16666666666666666
5355,3899,0.8,0.0,2024-04-26,2024-04-28,2024-05-03,0.1268456375838926,0.7676767676767677,0.1773629200179643,0.1492439969316314,0.503333333333333,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.0,0.4285714285714286,0.9999999999999999
5356,9578,0.8399999999999999,0.875,2024-01-14,2024-01-23,2024-01-26,0.39731543624161075,0.5555555555555557,0.1393826807659331,0.08760390990065217,0.6099999999999999,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,0.875,0.7857142857142857,0.6666666666666666
5357,4790,0.15999999999999992,0.75,2024-02-08,2024-02-16,2024-02-20,0.03020134228187919,0.8383838383838385,0.5378332584820152,0.4599198610128937,0.5766666666666662,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0.75,0.7857142857142857,0.8333333333333333
5358,2948,0.20000000000000018,0.875,2024-04-08,2024-04-17,2024-04-21,0.059731543624161075,0.6666666666666667,0.6862940431960152,0.46438239087794264,0.18000000000000016,0,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0.875,0.8571428571428571,0.8333333333333333
5359,8976,0.9600000000000002,0.375,2024-01-31,2024-02-05,2024-02-08,0.22348993288590605,0.33333333333333337,0.281809088310946,0.1006000319383048,0.06333333333333346,0,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,0.375,0.5,0.6666666666666666
5360,2051,0.6000000000000001,0.5,2024-05-26,2024-06-01,2024-06-06,0.14630872483221477,0.48484848484848486,0.9860409096476545,0.48366090124784716,0.3666666666666667,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5,0.7142857142857143,0.9999999999999999
5361,6791,0.9600000000000002,0.625,2024-07-22,2024-07-29,2024-07-29,0.6389261744966442,0.8383838383838385,0.31369166700689993,0.27519139799263764,0.08333333333333304,1,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,0.625,0.4285714285714286,0.16666666666666666
5362,8174,0.32000000000000006,0.25,2024-11-14,2024-11-18,2024-11-21,0.9194630872483222,0.7979797979797981,0.3025803290736129,0.2533534969669726,0.06333333333333346,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.25,0.4285714285714286,0.6666666666666666
5363,5796,0.40000000000000013,0.875,2024-02-17,2024-02-26,2024-03-01,0.351006711409396,0.393939393939394,0.29269995508920915,0.12267203236596483,0.23666666666666636,0,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,0.875,0.8571428571428571,0.8333333333333333
5364,3600,0.7600000000000002,0.75,2024-04-27,2024-05-05,2024-05-09,0.9624161073825503,0.08080808080808081,0.10231494712775079,0.010592677475657758,0.3999999999999999,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,0.75,0.7857142857142857,0.8333333333333333
5365,9637,0.72,0.625,2024-01-25,2024-02-01,2024-02-01,0.810738255033557,0.9797979797979799,0.7774772383946433,0.7670379269272177,0.3999999999999999,1,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0.625,0.4285714285714286,0.16666666666666666
5366,4281,0.9199999999999999,0.5,2024-10-13,2024-10-19,2024-10-23,0.8664429530201342,0.8686868686868688,0.8934593557342914,0.7799149362729072,0.2699999999999996,0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0.5,0.6428571428571428,0.8333333333333333
5367,3781,0.7600000000000002,0.875,2024-01-04,2024-01-13,2024-01-16,0.8067114093959731,0.2828282828282828,0.9403217245743681,0.2731359980326677,0.1766666666666663,0,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,0.875,0.7857142857142857,0.6666666666666666
5368,9813,0.52,0.125,2024-09-03,2024-09-06,2024-09-08,0.5080536912751678,0.8888888888888891,0.8044155472992284,0.7200953085802859,0.05999999999999961,0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,0.125,0.2857142857142857,0.5
5369,3166,0.6800000000000002,0.0,2024-05-16,2024-05-18,2024-05-23,0.12818791946308725,0.5151515151515152,0.14689298983383006,0.08516004673896309,0.6933333333333329,0,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,0.0,0.4285714285714286,0.9999999999999999
5370,4033,0.3600000000000001,0.375,2024-06-07,2024-06-12,2024-06-12,0.97248322147651,0.6969696969696971,0.48924590699383497,0.34985440591478334,0.8799999999999999,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0.375,0.2857142857142857,0.16666666666666666
5371,9460,0.8399999999999999,0.125,2024-09-01,2024-09-04,2024-09-09,0.08187919463087247,0.9090909090909092,0.6122831012942473,0.5647394705792352,0.9733333333333332,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.125,0.5,0.9999999999999999
5372,1256,0.2400000000000002,0.875,2024-04-19,2024-04-28,2024-05-03,0.8134228187919462,0.8282828282828284,0.2639121381619238,0.2313744112489169,0.8466666666666667,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.875,0.9285714285714286,0.9999999999999999
5373,8037,0.56,1.0,2024-04-04,2024-04-14,2024-04-15,0.06644295302013423,0.20202020202020202,0.1900869636222594,0.043139704806823026,0.6166666666666667,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,1.0,0.7142857142857143,0.3333333333333333
5374,9464,0.20000000000000018,0.125,2024-09-04,2024-09-07,2024-09-06,0.26308724832214764,0.13131313131313133,0.8013452823255623,0.11263748407716476,0.2466666666666666,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,0.125,0.07142857142857142,0.0
5375,9077,0.9199999999999999,1.0,2024-02-08,2024-02-18,2024-02-19,0.021476510067114093,0.27272727272727276,0.5805087167762217,0.16486095871516443,0.9066666666666667,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1.0,0.7142857142857143,0.3333333333333333
5376,4950,0.6800000000000002,0.625,2024-03-07,2024-03-14,2024-03-17,0.27114093959731544,0.4545454545454546,0.9805148409749725,0.4515393908396271,0.73,0,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,0.625,0.6428571428571428,0.6666666666666666
5377,7269,0.9199999999999999,0.875,2024-11-20,2024-11-29,2024-12-03,0.9328859060402684,0.04040404040404041,0.9486526762748541,0.047290743065110656,0.05999999999999961,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,0.875,0.8571428571428571,0.8333333333333333
5378,4923,0.08000000000000007,0.75,2024-07-11,2024-07-19,2024-07-19,0.7241610738255033,0.7272727272727274,0.6511901359572122,0.4808490245327481,0.8733333333333331,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0.75,0.5,0.16666666666666666
5379,5053,0.6000000000000001,0.25,2024-04-21,2024-04-25,2024-04-25,0.07651006711409396,1.0,0.24345935573429142,0.258749319939034,0.026666666666666394,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.25,0.21428571428571427,0.16666666666666666
5380,1453,0.72,0.625,2024-03-26,2024-04-02,2024-04-04,0.8214765100671141,0.5656565656565657,0.6762197362511738,0.3893995792980579,0.23333333333333295,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.625,0.5714285714285714,0.5
5381,7563,0.8,0.625,2024-03-05,2024-03-12,2024-03-12,0.24295302013422818,0.43434343434343436,0.6692116114808312,0.29750574978615496,0.3766666666666665,1,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0.625,0.4285714285714286,0.16666666666666666
5382,8524,0.3600000000000001,0.125,2024-09-28,2024-10-01,2024-10-03,0.04496644295302014,0.24242424242424243,0.7181745804923856,0.18093750681613216,0.046666666666666856,0,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,0.125,0.2857142857142857,0.5
5383,5295,1.0,0.375,2024-08-05,2024-08-10,2024-08-13,0.004697986577181208,0.2828282828282828,0.7206528395868207,0.21063332040058316,0.40666666666666673,0,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0.375,0.5,0.6666666666666666
5384,7013,0.9600000000000002,0.25,2024-05-18,2024-05-22,2024-05-26,0.8577181208053691,0.9090909090909092,0.9242457028538765,0.8432720526874273,0.5133333333333332,0,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.25,0.5,0.8333333333333333
5385,2677,0.6800000000000002,0.375,2024-06-17,2024-06-22,2024-06-26,0.6671140939597315,0.9797979797979799,0.624821377536439,0.6202563200178883,0.8466666666666667,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0.375,0.5714285714285714,0.8333333333333333
5386,2970,0.6000000000000001,0.875,2024-11-26,2024-12-05,2024-12-07,0.6765100671140939,0.9494949494949496,0.26949944882211246,0.27007073395149755,0.16333333333333355,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.875,0.7142857142857143,0.5
5387,9888,0.6399999999999999,0.5,2024-02-08,2024-02-14,2024-02-16,0.9966442953020135,0.6161616161616162,0.28067202874290614,0.18296476597700878,0.43999999999999995,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.5,0.5,0.5
5388,4773,0.8399999999999999,0.0,2024-06-17,2024-06-19,2024-06-21,0.6946308724832214,0.7171717171717172,0.8936818682888987,0.645560206098005,0.3733333333333331,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.0,0.21428571428571427,0.5
5389,1098,0.56,1.0,2024-05-05,2024-05-15,2024-05-18,0.9295302013422818,0.15151515151515152,0.2946658228881721,0.0492249072550365,0.11999999999999966,0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,0.8571428571428571,0.6666666666666666
5390,1360,0.20000000000000018,0.75,2024-09-29,2024-10-07,2024-10-06,0.7067114093959731,0.25252525252525254,0.9514187727105703,0.24768507878091814,0.9699999999999998,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.75,0.4285714285714286,0.0
5391,3849,0.40000000000000013,0.125,2024-08-09,2024-08-12,2024-08-12,0.7818791946308724,0.7272727272727274,0.6334238353815376,0.46812419582158604,0.43000000000000016,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.125,0.14285714285714285,0.16666666666666666
5392,3327,0.040000000000000036,0.625,2024-06-03,2024-06-10,2024-06-10,0.05906040268456376,0.16161616161616163,0.6940431960151879,0.11893118881616946,0.9433333333333329,1,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0.625,0.4285714285714286,0.16666666666666666
5393,3901,0.40000000000000013,0.625,2024-07-19,2024-07-26,2024-07-25,0.4610738255033557,0.8080808080808082,0.9657881843792103,0.7835917269575776,0.983333333333333,1,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,0.625,0.3571428571428571,0.0
5394,8837,0.9199999999999999,1.0,2024-08-05,2024-08-15,2024-08-16,0.7583892617449665,0.8989898989898991,0.479151186053158,0.4409715093136331,0.25,0,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,1.0,0.7142857142857143,0.3333333333333333
5395,4344,0.040000000000000036,0.75,2024-03-09,2024-03-17,2024-03-21,0.9442953020134228,1.0,0.1515147184909974,0.1685385305323364,0.03666666666666618,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.75,0.7857142857142857,0.8333333333333333
5396,8493,0.9600000000000002,0.125,2024-11-10,2024-11-13,2024-11-18,0.07583892617449664,0.23232323232323232,0.6543420569142203,0.15865892688537694,0.17333333333333334,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,0.125,0.5,0.9999999999999999
5397,8384,0.28000000000000025,0.75,2024-08-17,2024-08-25,2024-08-24,0.836241610738255,0.8888888888888891,0.4902094475972727,0.44572526139848073,0.23333333333333295,1,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,0.75,0.4285714285714286,0.0
5398,1712,0.28000000000000025,0.625,2024-08-23,2024-08-30,2024-08-29,0.8208053691275168,0.6464646464646465,0.5724370228228474,0.3779011686723645,0.5566666666666666,1,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,0.625,0.3571428571428571,0.0
5399,5384,0.20000000000000018,0.0,2024-10-28,2024-10-30,2024-11-01,0.5865771812080537,0.5050505050505052,0.15235373371983832,0.08624992686897318,0.5466666666666669,0,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,0.0,0.21428571428571427,0.5
5400,6411,0.72,0.125,2024-03-27,2024-03-30,2024-04-02,0.9429530201342281,0.09090909090909093,0.3235924549871392,0.03350836109207851,0.31999999999999984,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.125,0.3571428571428571,0.6666666666666666
5401,7041,0.8399999999999999,0.625,2024-05-19,2024-05-26,2024-05-25,0.8161073825503355,0.09090909090909093,0.7010554035846976,0.07054285444122597,0.12333333333333307,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.625,0.3571428571428571,0.0
5402,1228,0.8399999999999999,0.375,2024-11-23,2024-11-28,2024-11-29,0.7536912751677852,0.5252525252525253,0.4260747968807414,0.23197870736951848,0.31333333333333346,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.375,0.3571428571428571,0.3333333333333333
5403,8168,0.6399999999999999,0.625,2024-04-21,2024-04-28,2024-04-28,0.0261744966442953,0.686868686868687,0.796141754787082,0.5526177562754032,0.29000000000000004,1,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,0.625,0.4285714285714286,0.16666666666666666
5404,5162,0.4800000000000002,0.875,2024-07-31,2024-08-09,2024-08-14,0.026845637583892617,0.42424242424242425,0.685653043726779,0.2976749751324465,0.5899999999999999,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.875,0.9285714285714286,0.9999999999999999
5405,5522,0.44000000000000017,0.125,2024-10-21,2024-10-24,2024-10-28,0.8557046979865771,0.9393939393939396,0.6913220103703098,0.6562611605557971,0.603333333333333,0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,0.125,0.4285714285714286,0.8333333333333333
5406,3399,0.72,0.75,2024-08-08,2024-08-16,2024-08-19,0.17785234899328858,0.31313131313131315,0.18809251622912665,0.06524365155089151,0.9933333333333332,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.75,0.7142857142857143,0.6666666666666666
5407,7842,0.6800000000000002,0.25,2024-09-26,2024-09-30,2024-10-04,0.15100671140939598,0.48484848484848486,0.8191564936920752,0.40342958027407294,0.44666666666666677,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.25,0.5,0.8333333333333333
5408,8894,0.15999999999999992,0.125,2024-04-16,2024-04-19,2024-04-18,0.9738255033557046,0.33333333333333337,0.11804597231862164,0.04597054902138218,0.08333333333333304,1,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,0.125,0.07142857142857142,0.0
5409,2573,1.0,0.5,2024-02-25,2024-03-02,2024-03-06,0.448993288590604,0.5555555555555557,0.6525170456865226,0.3695403469858671,0.43999999999999995,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0.5,0.6428571428571428,0.8333333333333333
5410,3743,0.3600000000000001,0.875,2024-05-05,2024-05-14,2024-05-15,0.9758389261744966,0.5050505050505052,0.35424406973420974,0.1872723512002171,0.9466666666666668,0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,0.875,0.6428571428571428,0.3333333333333333
5411,9561,0.4800000000000002,0.625,2024-11-23,2024-11-30,2024-12-04,0.36711409395973155,0.04040404040404041,0.8211448168864572,0.041035574196181104,0.44999999999999973,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,0.625,0.7142857142857143,0.8333333333333333
5412,5914,0.08000000000000007,0.875,2024-10-27,2024-11-05,2024-11-10,0.7899328859060403,0.21212121212121213,0.3641224023190299,0.08277186430430566,0.1433333333333331,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.875,0.9285714285714286,0.9999999999999999
5413,6404,0.08000000000000007,0.5,2024-04-19,2024-04-25,2024-04-24,0.5167785234899329,0.43434343434343436,0.6878495896786837,0.3055518151326156,0.5599999999999996,1,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0.5,0.2857142857142857,0.0
5414,4875,0.28000000000000025,0.375,2024-09-03,2024-09-08,2024-09-11,0.2389261744966443,0.8787878787878789,0.7334605805740415,0.6507385938281038,0.6966666666666668,0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,0.375,0.5,0.6666666666666666
5415,6181,0.6800000000000002,0.5,2024-08-10,2024-08-16,2024-08-19,0.20268456375838925,0.595959595959596,0.8320867186543094,0.501664302939688,0.7166666666666663,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5,0.5714285714285714,0.6666666666666666
5416,2433,0.9600000000000002,0.25,2024-04-06,2024-04-10,2024-04-12,0.3308724832214765,0.7777777777777779,0.8028110072265545,0.6298354079711848,0.8866666666666663,0,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0.25,0.3571428571428571,0.5
5417,1507,0.44000000000000017,1.0,2024-10-09,2024-10-19,2024-10-22,0.1268456375838926,0.13131313131313133,0.6646776630057567,0.09386482710363139,0.4166666666666665,0,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,False,1.0,0.8571428571428571,0.6666666666666666
5418,9262,0.040000000000000036,0.875,2024-04-01,2024-04-10,2024-04-14,0.1697986577181208,0.1414141414141414,0.21196668435879634,0.03396151808815456,0.040000000000000036,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0.875,0.8571428571428571,0.8333333333333333
5419,1601,0.08000000000000007,0.75,2024-11-16,2024-11-24,2024-11-24,0.3228187919463087,0.1717171717171717,0.854970807985955,0.15436281830122947,0.3733333333333331,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0.75,0.5,0.16666666666666666
5420,4536,0.72,0.375,2024-04-19,2024-04-24,2024-04-28,0.6590604026845638,0.0202020202020202,0.324670313967256,0.009906302355280732,0.1333333333333333,0,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,0.375,0.5714285714285714,0.8333333333333333
